"Subject.Number" "Activity.Name" "feature.Domain" "feature.Device" "feature.Source.Signal" "feature.Is.Jerk" "feature.Is.Magnitude" "feature.Variable" "feature.Axial" "count" "average"
29 "STANDING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 65 -0.821690967230769
29 "STANDING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 65 -0.760362226153846
29 "STANDING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 65 -0.801922413076923
29 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 65 -0.103571831635385
29 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 65 -0.0391039166769231
29 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 65 -0.0609246074523077
29 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 65 -0.779487484615385
29 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 65 -0.904178996
29 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 65 -0.826744291384615
29 "STANDING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 65 -0.854242997076923
29 "STANDING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 65 -0.875488216615385
29 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 65 -0.741510522615385
29 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 65 -0.620934620844615
29 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 65 -0.810845486307692
29 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 65 -0.757305339076923
29 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 65 -0.612432581609231
29 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 65 -0.786822468923077
29 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 65 -0.744810010153846
29 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 65 -0.825375058
29 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 65 -0.724165682615385
29 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 65 -0.679425182923077
29 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 65 -0.852805931692308
29 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 65 -0.690423307384615
29 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 65 -0.648453289553846
29 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 65 -0.871518245384615
29 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 65 -0.700167935692308
29 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 65 -0.686744199384615
29 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 65 -0.733434955692308
29 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 65 -0.849443549230769
29 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 65 -0.793570255384615
29 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 65 -0.807708510923077
29 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 65 -0.831129618923077
29 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 65 -0.848559604615385
29 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 65 -0.823238180307692
29 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 65 -0.821990517692308
29 "STANDING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 65 -0.877003112153846
29 "STANDING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 65 -0.882215305846154
29 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 53 0.26745302190566
29 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 53 -0.0234685733532075
29 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 53 -0.119103608679245
29 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 53 0.036078102609434
29 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 53 0.129770199739623
29 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.511835805849057
29 "WALKING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 53 0.0385852493360377
29 "WALKING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 53 0.00439590205471698
29 "WALKING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 53 0.0886718026037736
29 "WALKING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 53 0.0224736397622642
29 "WALKING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 53 -0.00164636545660377
29 "WALKING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 53 -0.124464289464151
29 "WALKING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 53 -0.0516966196867925
29 "WALKING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 53 -0.688145060188679
29 "WALKING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 53 -0.215929858679245
29 "WALKING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 53 -0.154610532245283
29 "WALKING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 53 0.93127071490566
29 "WALKING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 53 -0.257409251509434
29 "WALKING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 53 -0.00555490531207547
29 "WALKING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 53 -0.962909059433962
29 "WALKING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 53 -0.924922691509434
29 "WALKING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.923866767924528
29 "WALKING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 53 0.0385852493360377
29 "WALKING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 53 0.00439590205471698
29 "WALKING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 53 -0.0692081831603774
29 "WALKING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 53 -0.044157198145283
29 "WALKING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 53 0.0753066248450943
29 "WALKING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 53 -0.382126806424528
29 "WALKING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 53 -0.443713431320755
29 "WALKING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.253921944571698
29 "WALKING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 53 -0.213924706132075
29 "WALKING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 53 -0.303242044713208
29 "WALKING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 53 -0.0557505263250943
29 "WALKING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 53 -0.0514147216207547
29 "WALKING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 53 -0.0652828510698113
29 "WALKING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 53 -0.364431033584906
29 "WALKING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 53 -0.561372191698113
29 "WALKING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 53 -0.199689501922642
29 "WALKING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 53 -0.440422642075472
29 "WALKING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 53 -0.50858286509434
29 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 53 -0.0207389141698113
29 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 53 0.052816865554717
29 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 53 -0.564097106037736
29 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 53 0.0558706382771698
29 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 53 0.096472240335849
29 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.523951221886792
29 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 53 -0.018231000525283
29 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 53 -0.140541838169811
29 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 53 -0.158809656686792
29 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 53 -0.143952553007547
29 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 53 -0.66171573490566
29 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 53 -0.169304621679245
29 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 53 -0.0150216133150943
29 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 53 -0.713177312830189
29 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 53 -0.13464106890566
29 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 53 -0.188107458039623
29 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 53 -0.249275532566038
29 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 53 -0.427340020943396
29 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 53 -0.106304873530189
29 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 53 -0.427037789383019
29 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 53 -0.460841307358491
29 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.379172891698113
29 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 53 -0.345739533833962
29 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 53 -0.397962869188679
29 "WALKING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 53 -0.522936989622642
29 "WALKING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 53 -0.52548847490566
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 48 0.27291356625
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.02014504330625
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 48 -0.118501317041667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.3916172620625
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.178977782229167
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.423192441083333
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.296019343977083
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.388072131666667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 48 0.09379558991875
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 48 -0.0196656157105208
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.0176241857354167
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 48 -0.532558879116667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 48 -0.438690479966667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 48 -0.664383292708333
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.521590247083333
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.508565657247917
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 48 0.828700023541667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 48 -0.397415353958333
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 48 -0.255182184166667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.951111823541667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.950219785416667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.930145786041667
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 48 -0.296019343977083
29 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.388072131666667
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 48 -0.0151451176166667
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.0777756801145833
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 48 0.0820934086875
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.642138769895833
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.594951949583333
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.320383854458333
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.411695460041667
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.566629765833333
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 48 -0.108413840229167
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 48 -0.0261542828510417
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.0238215720833333
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 48 -0.705668477916667
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 48 -0.693292283125
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 48 -0.663104912916667
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.685470445416667
29 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.72014917875
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 48 -0.458910172066667
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.26319232663125
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 48 -0.5016077499375
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.367922841916667
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.189519863375
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.42753734
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.387844798458333
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.483960709770833
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 48 -0.5426052839375
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 48 -0.449700837625
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.632547112291667
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 48 -0.5644874659375
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 48 -0.466668199208333
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 48 -0.695083573958333
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.48164253774625
29 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.5494738010625
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 48 -0.595660149583333
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.57868912125
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 48 -0.4356072878125
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.659361109270833
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.609125734583333
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.353284472472917
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.602197068958333
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.61845628625
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.708296047291667
29 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.757305970208333
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 49 0.275282970408163
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.0239306796265306
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.109966493081633
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.547446996438775
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.483272389694694
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.753748318571429
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.52640208204
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.575127754653061
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 49 0.0663593433265306
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 49 0.00633037872040816
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.0022101140477551
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.63726307877551
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.682693980408163
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.888562647346939
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.692771275714286
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.689843254081633
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 49 0.945986624489796
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 49 -0.233764776959184
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 49 0.042019814
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.972108358979592
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.951957589387755
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.942661453469388
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 49 -0.52640208204
29 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.575127754653061
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 49 0.0104671677632653
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.091083871
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 49 0.0817873131434694
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.690574887755102
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.77426136877551
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.683677747959184
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.641365457755102
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.667016391959184
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 49 -0.113111501902041
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 49 -0.0428453153877551
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.0671089651653061
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.767330816122449
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.904874640408163
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.818737921020408
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.844054305306122
29 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.885423557346939
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 49 -0.581500476877551
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.55560469622449
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.801291831836735
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.535210846442857
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.480807930265306
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.748038802857143
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.600361588142857
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.627772044897959
